Product ,,,Item Categorization,,,,,,,,,,Item Specs,,,,,,,,,,,,,,,Images,Pricing,,
SKU,SKU #,Product Satus,Product type,Style (Pattern),Category,Category (Trim),Collection,Usage,Color 1,Color 2,Fire Code,Min Order Qty.,Content,Cleaning Code,Finish,Style,Usage2,Repeat,Width (inches),Abrasion,Category2,Direction,Fire Code2,Color,Weight,Collection2,Roll size,File Name,Price Level 1,Price Level 3,Price Level 5
Samson - Pure White,05969,Current,Fabric,Solid/Plain,Performance,,Samson,Multi-purpose,White,,,40,100% Polyester,W,,Solid/Plain,Multi-purpose,,55,"40,000",Performance,Solid,NFPA 260,Pure White,200g/m*m,Samson,Approximately 40 yds,Samson-Pure-White.jpg,$5.95,$7.95,$11.90
Samson - Quartz,05970,Current,Fabric,Solid/Plain,Performance,,Samson,Multi-purpose,Neutral,,,40,100% Polyester,W,,Solid/Plain,Multi-purpose,,55,"40,000",Performance,Solid,NFPA 260,Quartz,200g/m*m,Samson,Approximately 40 yds,Samson-Quartz.jpg,$5.95,$7.95,$11.90
Samson - Royal Blue,05971,Current,Fabric,Solid/Plain,Performance,,Samson,Multi-purpose,Blue,,,40,100% Polyester,W,,Solid/Plain,Multi-purpose,,55,"40,000",Performance,Solid,NFPA 260,Royal Blue,200g/m*m,Samson,Approximately 40 yds,Samson-Royal-Blue.jpg,$5.95,$7.95,$11.90
Samson - Safari,05972,Current,Fabric,Solid/Plain,Performance,,Samson,Multi-purpose,Yellow,,,40,100% Polyester,W,,Solid/Plain,Multi-purpose,,55,"40,000",Performance,Solid,NFPA 260,Safari,200g/m*m,Samson,Approximately 40 yds,Samson-Safari.jpg,$5.95,$7.95,$11.90
Samson - Saltwater,05973,Current,Fabric,Solid/Plain,Performance,,Samson,Multi-purpose,Blue,,,40,100% Polyester,W,,Solid/Plain,Multi-purpose,,55,"40,000",Performance,Solid,NFPA 260,Saltwater,200g/m*m,Samson,Approximately 40 yds,Samson-Saltwater.jpg,$5.95,$7.95,$11.90
Samson - Sand,05974,Current,Fabric,Solid/Plain,Performance,,Samson,Multi-purpose,Neutral,,,40,100% Polyester,W,,Solid/Plain,Multi-purpose,,55,"40,000",Performance,Solid,NFPA 260,Sand,200g/m*m,Samson,Approximately 40 yds,Samson-Sand.jpg,$5.95,$7.95,$11.90
Samson - Seapearl,05975,Current,Fabric,Solid/Plain,Performance,,Samson,Multi-purpose,White,,,40,100% Polyester,W,,Solid/Plain,Multi-purpose,,55,"40,000",Performance,Solid,NFPA 260,Seapearl,200g/m*m,Samson,Approximately 40 yds,Samson-Seapearl.jpg,$5.95,$7.95,$11.90
Samson - Smoke,05976,Current,Fabric,Solid/Plain,Performance,,Samson,Multi-purpose,Grey,,,40,100% Polyester,W,,Solid/Plain,Multi-purpose,,55,"40,000",Performance,Solid,NFPA 260,Smoke,200g/m*m,Samson,Approximately 40 yds,Samson-Smoke.jpg,$5.95,$7.95,$11.90
Samson - Sorbet,05977,Current,Fabric,Solid/Plain,Performance,,Samson,Multi-purpose,Pink,,,40,100% Polyester,W,,Solid/Plain,Multi-purpose,,55,"40,000",Performance,Solid,NFPA 260,Sorbet,200g/m*m,Samson,Approximately 40 yds,Samson-Sorbet.jpg,$5.95,$7.95,$11.90
Samson - Spa,05978,Current,Fabric,Solid/Plain,Performance,,Samson,Multi-purpose,Teal,,,40,100% Polyester,W,,Solid/Plain,Multi-purpose,,55,"40,000",Performance,Solid,NFPA 260,Spa,200g/m*m,Samson,Approximately 40 yds,Samson-Spa.jpg,$5.95,$7.95,$11.90
Samson - Spice,05979,Current,Fabric,Solid/Plain,Performance,,Samson,Multi-purpose,Yellow,,,40,100% Polyester,W,,Solid/Plain,Multi-purpose,,55,"40,000",Performance,Solid,NFPA 260,Spice,200g/m*m,Samson,Approximately 40 yds,Samson-Spice.jpg,$5.95,$7.95,$11.90
Samson - Stone,05980,Current,Fabric,Solid/Plain,Performance,,Samson,Multi-purpose,Grey,,,40,100% Polyester,W,,Solid/Plain,Multi-purpose,,55,"40,000",Performance,Solid,NFPA 260,Stone,200g/m*m,Samson,Approximately 40 yds,Samson-Stone.jpg,$5.95,$7.95,$11.90
Samson - Sweet Pea,05981,Current,Fabric,Solid/Plain,Performance,,Samson,Multi-purpose,Pink,,,40,100% Polyester,W,,Solid/Plain,Multi-purpose,,55,"40,000",Performance,Solid,NFPA 260,Sweet Pea,200g/m*m,Samson,Approximately 40 yds,Samson-Sweet-Pea.jpg,$5.95,$7.95,$11.90
Samson - Tapestry,05982,Current,Fabric,Solid/Plain,Performance,,Samson,Multi-purpose,Grey,,,40,100% Polyester,W,,Solid/Plain,Multi-purpose,,55,"40,000",Performance,Solid,NFPA 260,Tapestry,200g/m*m,Samson,Approximately 40 yds,Samson-Tapestry.jpg,$5.95,$7.95,$11.90
Samuel - Cloud,05983,Current,Fabric,Lattice,Embroidery,,Samuel,Multi-purpose,Multi,,,35,100% Cotton with EMB,S,,Lattice,Multi-purpose,"V: 6.25"" H: 5.5""",55,,Embroidery,,,Cloud,300g/m*m,Samuel,Approximately 35 yds,Samuel-Cloud.jpg,$14.90,$17.03,$29.80
Samuel - Mist,05984,Current,Fabric,Lattice,Embroidery,,Samuel,Multi-purpose,White,Teal,,35,100% Cotton with EMB,S,,Lattice,Multi-purpose,"V: 6.25"" H: 5.5""",55,,Embroidery,,,Mist,300g/m*m,Samuel,Approximately 35 yds,Samuel-Mist.jpg,$14.90,$17.03,$29.80
Samuel - Pearl,05985,Current,Fabric,Lattice,Embroidery,,Samuel,Multi-purpose,White,Neutral,,35,100% Cotton with EMB,S,,Lattice,Multi-purpose,"V: 6.25"" H: 5.5""",55,,Embroidery,,,Pearl,300g/m*m,Samuel,Approximately 35 yds,Samuel-Pearl.jpg,$14.90,$17.03,$29.80
Samuel - Rain,05986,Current,Fabric,Lattice,Embroidery,,Samuel,Multi-purpose,Multi,,,35,100% Cotton with EMB,S,,Lattice,Multi-purpose,"V: 6.25"" H: 5.5""",55,,Embroidery,,,Rain,300g/m*m,Samuel,Approximately 35 yds,Samuel-Rain.jpg,$14.90,$17.03,$29.80
Samuel - Sand,05987,Current,Fabric,Lattice,Embroidery,,Samuel,Multi-purpose,White,Silver,,35,100% Cotton with EMB,S,,Lattice,Multi-purpose,"V: 6.25"" H: 5.5""",55,,Embroidery,,,Sand,300g/m*m,Samuel,Approximately 35 yds,Samuel-Sand.jpg,$14.90,$17.03,$29.80
San Juan - 02D16329,05988,Discontinued,Fabric,,,,,,,,,,,,,,,,,,,,,,,,,,,,
San Juan - 02D60406,05989,Discontinued,Fabric,,,,,,,,,,,,,,,,,,,,,,,,,,,,
San Juan - 02D60414,05990,Discontinued,Fabric,,,,,,,,,,,,,,,,,,,,,,,,,,,,
San Juan - 02D60418,05991,Discontinued,Fabric,,,,,,,,,,,,,,,,,,,,,,,,,,,,
San Juan - 02D60420,05992,Discontinued,Fabric,,,,,,,,,,,,,,,,,,,,,,,,,,,,
San Juan - 02D60557,05993,Discontinued,Fabric,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sandstone - Beige,05994,Current,Fabric,Scroll,Jacquard,,Minerals,Multi-purpose,Multi,,,40,100% Polyester,S,,Scroll,Multi-purpose,"V: 15"" H: 7.5""",118,,Jacquard,,,Beige,,Minerals,Approximately 40 yds,SANDSTONE-BEIGE.jpg,$13.83,$15.97,$27.66
Sandstone - Blue,05995,Current,Fabric,Scroll,Jacquard,,Minerals,Multi-purpose,Multi,,,40,100% Polyester,S,,Scroll,Multi-purpose,"V: 15"" H: 7.5""",118,,Jacquard,,,Blue,,Minerals,Approximately 40 yds,SANDSTONE-BLUE.jpg,$13.83,$15.97,$27.66
Sandstone - Ivory,05996,Current,Fabric,Scroll,Jacquard,,Minerals,Multi-purpose,Multi,,,40,100% Polyester,S,,Scroll,Multi-purpose,"V: 15"" H: 7.5""",118,,Jacquard,,,Ivory,,Minerals,Approximately 40 yds,SANDSTONE-IVORY.jpg,$13.83,$15.97,$27.66
Sandstone - White,05997,Current,Fabric,Scroll,Jacquard,,Minerals,Multi-purpose,White,Silver,,40,100% Polyester,S,,Scroll,Multi-purpose,"V: 15"" H: 7.5""",118,,Jacquard,,,White,,Minerals,Approximately 40 yds,SANDSTONE-WHITE.jpg,$13.83,$15.97,$27.66
Santo Domingo - 01D16566,05998,Discontinued,Fabric,Solid/Plain,Sheer,,Red FR Book,Multi-purpose,,,,40,100% Polyester,,,,,,,,,,,01D16566,285g/m*m,Red FR Book,Approximately 40 yds,,,,
Santo Domingo - 01D60404,05999,Discontinued,Fabric,Solid/Plain,Sheer,,Red FR Book,Multi-purpose,,,,40,100% Polyester,,,,,,,,,,,01D60404,285g/m*m,Red FR Book,Approximately 40 yds,,,,
Santo Domingo - 01D60410,06000,Discontinued,Fabric,Solid/Plain,Sheer,,Red FR Book,Multi-purpose,,,,40,100% Polyester,,,,,,,,,,,01D60410,285g/m*m,Red FR Book,Approximately 40 yds,,,,
Santo Domingo - 01D60413,06001,Discontinued,Fabric,Solid/Plain,Sheer,,Red FR Book,Multi-purpose,,,,40,100% Polyester,,,,,,,,,,,01D60413,285g/m*m,Red FR Book,Approximately 40 yds,,,,
Santo Domingo - 01D60416,06002,Discontinued,Fabric,Solid/Plain,Sheer,,Red FR Book,Multi-purpose,,,,40,100% Polyester,,,,,,,,,,,01D60416,285g/m*m,Red FR Book,Approximately 40 yds,,,,
Santo Domingo - 01D60419,06003,Discontinued,Fabric,Solid/Plain,Sheer,,Red FR Book,Multi-purpose,,,,40,100% Polyester,,,,,,,,,,,01D60419,285g/m*m,Red FR Book,Approximately 40 yds,,,,
Santo Domingo - 01D60555,06004,Discontinued,Fabric,Solid/Plain,Sheer,,Red FR Book,Multi-purpose,,,,40,100% Polyester,,,,,,,,,,,01D60555,285g/m*m,Red FR Book,Approximately 40 yds,,,,
Sao Paulo - 6125,06005,Discontinued,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sao Paulo - 6139,06006,Discontinued,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sao Paulo - 6151,06007,Discontinued,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sao Paulo - 6176,06008,Discontinued,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sao Paulo - 6184,06009,Discontinued,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sao Paulo - 6187,06010,Discontinued,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sao Paulo - 6235,06011,Discontinued,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sao Paulo - 7957,06012,Discontinued,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sao Paulo - 7958,06013,Discontinued,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Satin Col. 11 - Dark Gold,06014,Discontinued,Fabric,Solid/Plain,Satin,,Satin,Multi-purpose,Gold,,NFPA 701,55,100% Polyester,W,,Solid/Plain,Multi-purpose,,112,,Satin,Solid,NFPA 701,Dark Gold,,Satin,Approximately 55 yds,,$5.29,$6.35,$10.58
Satin Col. 14 - Light Green,06015,Discontinued,Fabric,Solid/Plain,Satin,,Satin,Multi-purpose,Green,,NFPA 701,55,100% Polyester,W,,Solid/Plain,Multi-purpose,,112,,Satin,Solid,NFPA 701,Light Green,,Satin,Approximately 55 yds,,$5.29,$6.35,$10.58
Satin Col. 17 - Mocha,06016,Discontinued,Fabric,Solid/Plain,Satin,,Satin,Multi-purpose,Orange,,NFPA 701,55,100% Polyester,W,,Solid/Plain,Multi-purpose,,112,,Satin,Solid,NFPA 701,Mocha,,Satin,Approximately 55 yds,,$5.29,$6.35,$10.58
Satin Col. 21 - Brazilian Ruby,06017,Discontinued,Fabric,Solid/Plain,Satin,,Satin,Multi-purpose,Red,,NFPA 701,55,100% Polyester,W,,Solid/Plain,Multi-purpose,,112,,Satin,Solid,NFPA 701,Brazilian Ruby,,Satin,Approximately 55 yds,,$5.29,$6.35,$10.58
Satin Col. 25 - Java,06018,Discontinued,Fabric,Solid/Plain,Satin,,Satin,Multi-purpose,Brown,,NFPA 701,55,100% Polyester,W,,Solid/Plain,Multi-purpose,,112,,Satin,Solid,NFPA 701,Java,,Satin,Approximately 55 yds,,$5.29,$6.35,$10.58
Satin Col. 7 - Yellow Daisy,06019,Discontinued,Fabric,Solid/Plain,Satin,,Satin,Multi-purpose,Yellow,,NFPA 701,55,100% Polyester,W,,Solid/Plain,Multi-purpose,,112,,Satin,Solid,NFPA 701,Yellow Daisy,,Satin,Approximately 55 yds,,$5.29,$6.35,$10.58
Savona Col. Field,06020,Discontinued,Trim,Abstract,,Beaded Fringe,Canali,Multi-purpose,Multi,,,27.5,50% Polyester / 50% Rayon,,,Abstract,Multi-purpose,,2.25,,,,,Field,,Canali,27.5 yds (25 m),,$8.53,$12.23,$17.06
Savona Col. Frappe,06021,Current,Trim,Abstract,,Beaded Fringe,Canali,Multi-purpose,Multi,,,27.5,50% Polyester / 50% Rayon,,,Abstract,Multi-purpose,,2.25,,,,,Frappe,,Canali,27.5 yds (25 m),Savona-Frappe.jpg,$8.53,$12.23,$17.06
Savona Col. Harvest,06022,Current,Trim,Abstract,,Beaded Fringe,Canali,Multi-purpose,Multi,,,27.5,50% Polyester / 50% Rayon,,,Abstract,Multi-purpose,,2.25,,,,,Harvest,,Canali,27.5 yds (25 m),Savona-Harvest.jpg,$8.53,$12.23,$17.06
Savona Col. Java,06023,Current,Trim,Abstract,,Beaded Fringe,Canali,Multi-purpose,Multi,,,27.5,50% Polyester / 50% Rayon,,,Abstract,Multi-purpose,,2.25,,,,,Java,,Canali,27.5 yds (25 m),Savona-Java.jpg,$8.53,$12.23,$17.06
Savona Col. Mineral,06024,Discontinued,Trim,Abstract,,Beaded Fringe,Canali,Multi-purpose,Multi,,,27.5,50% Polyester / 50% Rayon,,,Abstract,Multi-purpose,,2.25,,,,,Mineral,,Canali,27.5 yds (25 m),,$8.53,$12.23,$17.06
Savona Col. Noir,06025,Current,Trim,Abstract,,Beaded Fringe,Canali,Multi-purpose,Multi,,,27.5,50% Polyester / 50% Rayon,,,Abstract,Multi-purpose,,2.25,,,,,Noir,,Canali,27.5 yds (25 m),Savona-Noir.jpg,$8.53,$12.23,$17.06
Savona Col. Nutmeg,06026,Current,Trim,Abstract,,Beaded Fringe,Canali,Multi-purpose,Multi,,,27.5,50% Polyester / 50% Rayon,,,Abstract,Multi-purpose,,2.25,,,,,Nutmeg,,Canali,27.5 yds (25 m),Savona-Nutmeg.jpg,$8.53,$12.23,$17.06
Savona Col. Willow,06027,Current,Trim,Abstract,,Beaded Fringe,Canali,Multi-purpose,Multi,,,27.5,50% Polyester / 50% Rayon,,,Abstract,Multi-purpose,,2.25,,,,,Willow,,Canali,27.5 yds (25 m),Savona-Willow.jpg,$8.53,$12.23,$17.06
Saybrook Col. Bordeaux,06028,Discontinued,Trim,Abstract,,Beaded Fringe,Highlights,Multi-purpose,Multi,,,27.5,80% Acrylic / 20% Polyester,,,Abstract,Multi-purpose,"H: 2""",4,,,,,Bordeaux,,Highlights,27.5 yds (25 m),,$5.96,$7.32,$11.92
Saybrook Col. Petal,06029,Discontinued,Trim,Abstract,,Beaded Fringe,Highlights,Multi-purpose,Multi,,,27.5,80% Acrylic / 20% Polyester,,,Abstract,Multi-purpose,"H: 2""",4,,,,,Petal,,Highlights,27.5 yds (25 m),,$5.96,$7.32,$11.92
Saybrook Col. Rustic,06030,Discontinued,Trim,,,,,,,,,27.5,,,,,,,,,,,,Rustic,,Highlights,27.5 yds (25 m),,$5.96,$7.32,$11.92
Saybrook Col. Wisteria,06031,Current,Trim,Abstract,,Beaded Fringe,Highlights,Multi-purpose,Green,White,,27.5,80% Acrylic / 20% Polyester,,,Abstract,Multi-purpose,"H: 2""",4,,,,,Wisteria,,Highlights,27.5 yds (25 m),Saybrook-Wisteria.jpg,$5.96,$7.32,$11.92
Scandinavian - Fog,06032,Current,Fabric,Abstract,Woven,,Lifestyles,Multi-purpose,Black,White,,40,50% Polyester / 50% Rayon,W,,Abstract,Multi-purpose,,56,"40,000",Woven,,,Fog,300g/m*m,Lifestyles,Approximately 40 yds,Scandinavian - Fog.jpg,$17.03,$19.17,$34.06
Scorpio Col. 1 - Snowflake,06033,Discontinued,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Scorpio Col. 25 - Raisin,06034,Discontinued,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Scorpio Col. 26 - Green Tea,06035,Discontinued,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Scorpio Col. T01-19 - Chocolate,06036,Discontinued,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Script - X1135 - 23,06037,Current,Fabric,Dot,Jacquard,,Script,Multi-purpose,Silver,White,,40,100% Polyester,S,,Dot,Multi-purpose,"V: 22.83"" H: 14.57""",114,"20,000",Jacquard,,,23,170 g/m*m,Script,Approximately 40 yds,Script-X1135-23.jpg,$7.42,$10.63,$14.84
Script - X1135 - 3001,06038,Discontinued,Fabric,Dot,Jacquard,,Script,Multi-purpose,White,,,40,100% Polyester,S,,Dot,Multi-purpose,"V: 22.83"" H: 14.57""",114,"20,000",Jacquard,,,3001,170 g/m*m,Script,Approximately 40 yds,,$7.42,$10.63,$14.84
Script - X1135 - 3002,06039,Current,Fabric,Dot,Jacquard,,Script,Multi-purpose,Yellow,,,40,100% Polyester,S,,Dot,Multi-purpose,"V: 22.83"" H: 14.57""",114,"20,000",Jacquard,,,3002,170 g/m*m,Script,Approximately 40 yds,Script-X1135-3002.jpg,$7.42,$10.63,$14.84
Script - X1135 - 3003,06040,Current,Fabric,Dot,Jacquard,,Script,Multi-purpose,Neutral,White,,40,100% Polyester,S,,Dot,Multi-purpose,"V: 22.83"" H: 14.57""",114,"20,000",Jacquard,,,3003,170 g/m*m,Script,Approximately 40 yds,Script-X1135-3003.jpg,$7.42,$10.63,$14.84
Script - X1135 - 3034,06041,Discontinued,,,,,Script,,,,,40,,,,Dot,Multi-purpose,"V: 22.83"" H: 14.57""",114,,Jacquard,,,3034,170 g/m*m,Script,Approximately 40 yds,,$7.42,$10.63,$14.84
Script - X1135 - 3095,06042,Current,Fabric,Dot,Jacquard,,Script,Multi-purpose,Pink,White,,40,100% Polyester,S,,Dot,Multi-purpose,"V: 22.83"" H: 14.57""",114,"20,000",Jacquard,,,3095,170 g/m*m,Script,Approximately 40 yds,Script-X1135-3095.jpg,$7.42,$10.63,$14.84
Script - X1136 - 23,06043,Current,Fabric,Dot,Jacquard,,Script,Multi-purpose,Silver,White,,40,100% Polyester,S,,Dot,Multi-purpose,"V: 5.12"" H: 7.09""",114,"20,000",Jacquard,,,23,170 g/m*m,Script,Approximately 40 yds,Script-X1136-23.jpg,$7.42,$10.63,$14.84
Script - X1136 - 3001,06044,Current,Fabric,Dot,Jacquard,,Script,Multi-purpose,White,,,40,100% Polyester,S,,Dot,Multi-purpose,"V: 5.12"" H: 7.09""",114,"20,000",Jacquard,,,3001,170 g/m*m,Script,Approximately 40 yds,Script-X1136-3001.jpg,$7.42,$10.63,$14.84
Script - X1136 - 3002,06045,Current,Fabric,Dot,Jacquard,,Script,Multi-purpose,Yellow,,,40,100% Polyester,S,,Dot,Multi-purpose,"V: 5.12"" H: 7.09""",114,"20,000",Jacquard,,,3002,170 g/m*m,Script,Approximately 40 yds,Script-X1136-3002.jpg,$7.42,$10.63,$14.84
Script - X1136 - 3003,06046,Current,Fabric,Dot,Jacquard,,Script,Multi-purpose,Neutral,White,,40,100% Polyester,S,,Dot,Multi-purpose,"V: 5.12"" H: 7.09""",114,"20,000",Jacquard,,,3003,170 g/m*m,Script,Approximately 40 yds,Script-X1136-3003.jpg,$7.42,$10.63,$14.84
Script - X1136 - 3034,06047,Current,Fabric,Dot,Jacquard,,Script,Multi-purpose,Silver,Blue,,40,100% Polyester,S,,Dot,Multi-purpose,"V: 5.12"" H: 7.09""",114,"20,000",Jacquard,,,3034,170 g/m*m,Script,Approximately 40 yds,Script-X1136-3034.jpg,$7.42,$10.63,$14.84
Script - X1136 - 3095,06048,Current,Fabric,Dot,Jacquard,,Script,Multi-purpose,Pink,White,,40,100% Polyester,S,,Dot,Multi-purpose,"V: 5.12"" H: 7.09""",114,"20,000",Jacquard,,,3095,170 g/m*m,Script,Approximately 40 yds,Script-X1136-3095.jpg,$7.42,$10.63,$14.84
Script - X1141 - 23,06049,Current,Fabric,Dot,Jacquard,,Script,Multi-purpose,Silver,White,,40,100% Polyester,S,,Dot,Multi-purpose,"V: 2.75"" H: 2.36""",114,"20,000",Jacquard,,,23,170 g/m*m,Script,Approximately 40 yds,Script-X1141-23.jpg,$7.42,$10.63,$14.84
Script - X1141 - 3001,06050,Discontinued,,,,,Script,,,,,40,,,,Dot,Multi-purpose,"V: 2.75"" H: 2.36""",114,,Jacquard,,,3001,170 g/m*m,Script,Approximately 40 yds,,$7.42,$10.63,$14.84
Script - X1141 - 3002,06051,Current,Fabric,Dot,Jacquard,,Script,Multi-purpose,Yellow,,,40,100% Polyester,S,,Dot,Multi-purpose,"V: 2.75"" H: 2.36""",114,"20,000",Jacquard,,,3002,170 g/m*m,Script,Approximately 40 yds,Script-X1141-3002.jpg,$7.42,$10.63,$14.84
Script - X1141 - 3003,06052,Current,Fabric,Dot,Jacquard,,Script,Multi-purpose,Neutral,White,,40,100% Polyester,S,,Dot,Multi-purpose,"V: 2.75"" H: 2.36""",114,"20,000",Jacquard,,,3003,170 g/m*m,Script,Approximately 40 yds,Script-X1141-3003.jpg,$7.42,$10.63,$14.84
Script - X1141 - 3034,06053,Current,Fabric,Dot,Jacquard,,Script,Multi-purpose,Silver,Blue,,40,100% Polyester,S,,Dot,Multi-purpose,"V: 2.75"" H: 2.36""",114,"20,000",Jacquard,,,3034,170 g/m*m,Script,Approximately 40 yds,Script-X1141-3034.jpg,$7.42,$10.63,$14.84
Script - X1141 - 3095,06054,Current,Fabric,Dot,Jacquard,,Script,Multi-purpose,Pink,White,,40,100% Polyester,S,,Dot,Multi-purpose,"V: 2.75"" H: 2.36""",114,"20,000",Jacquard,,,3095,170 g/m*m,Script,Approximately 40 yds,Script-X1141-3095.jpg,$7.42,$10.63,$14.84
Script - X1144 - 23,06055,Discontinued,,,,,Script,,,,,40,,,,Dot,Multi-purpose,"V: 7.87"" H: 7.09""",114,,Jacquard,,,23,170 g/m*m,Script,Approximately 40 yds,,$7.42,$10.63,$14.84
Script - X1144 - 3001,06056,Current,Fabric,Dot,Jacquard,,Script,Multi-purpose,White,,,40,100% Polyester,S,,Dot,Multi-purpose,"V: 7.87"" H: 7.09""",114,"20,000",Jacquard,,,3001,170 g/m*m,Script,Approximately 40 yds,Script-X1144-3001.jpg,$7.42,$10.63,$14.84
Script - X1144 - 3002,06057,Current,Fabric,Dot,Jacquard,,Script,Multi-purpose,Yellow,,,40,100% Polyester,S,,Dot,Multi-purpose,"V: 7.87"" H: 7.09""",114,"20,000",Jacquard,,,3002,170 g/m*m,Script,Approximately 40 yds,Script-X1144-3002.jpg,$7.42,$10.63,$14.84
Script - X1144 - 3003,06058,Current,Fabric,Dot,Jacquard,,Script,Multi-purpose,Neutral,White,,40,100% Polyester,S,,Dot,Multi-purpose,"V: 7.87"" H: 7.09""",114,"20,000",Jacquard,,,3003,170 g/m*m,Script,Approximately 40 yds,Script-X1144-3003.jpg,$7.42,$10.63,$14.84
Script - X1144 - 3034,06059,Discontinued,,,,,Script,,,,,40,,,,Dot,Multi-purpose,"V: 7.87"" H: 7.09""",114,,Jacquard,,,3034,170 g/m*m,Script,Approximately 40 yds,,$7.42,$10.63,$14.84
Script - X1144 - 3095,06060,Current,Fabric,Dot,Jacquard,,Script,Multi-purpose,Pink,White,,40,100% Polyester,S,,Dot,Multi-purpose,"V: 7.87"" H: 7.09""",114,"20,000",Jacquard,,,3095,170 g/m*m,Script,Approximately 40 yds,Script-X1144-3095.jpg,$7.42,$10.63,$14.84
Scuttle-Apricot,06061,Current,Trim,Contemporary/Modern,,Tapes/Braids,Sirenia,Multi-purpose,Red,Neutral,,27.5,50% Viscose / 50% Cotton,,,Contemporary/Modern,Multi-purpose,,2,,,,,Apricot,,Sirenia,27.5 yds (25 m),Scuttle-Apricot.jpg,$13.83,$15.97,$27.66
Scuttle-Beige,06062,Current,Trim,Contemporary/Modern,,Tapes/Braids,Sirenia,Multi-purpose,Brown,Neutral,,27.5,50% Viscose / 50% Cotton,,,Contemporary/Modern,Multi-purpose,,2,,,,,Beige,,Sirenia,27.5 yds (25 m),Scuttle-Beige.jpg,$13.83,$15.97,$27.66
Scuttle-Grain,06063,Current,Trim,Contemporary/Modern,,Tapes/Braids,Sirenia,Multi-purpose,Grey,Neutral,,27.5,50% Viscose / 50% Cotton,,,Contemporary/Modern,Multi-purpose,,2,,,,,Grain,,Sirenia,27.5 yds (25 m),Scuttle-Grain.jpg,$13.83,$15.97,$27.66
Scuttle-Ice,06064,Discontinued,Trim,Contemporary/Modern,,Tapes/Braids,Sirenia,Multi-purpose,,,,27.5,50% Viscose / 50% Cotton,,,Contemporary/Modern,Multi-purpose,,2,,,,,Ice,,Sirenia,27.5 yds (25 m),,$13.83,$15.97,$27.66
Scuttle-Lime,06065,Discontinued,Trim,Contemporary/Modern,,Tapes/Braids,Sirenia,Multi-purpose,,,,27.5,50% Viscose / 50% Cotton,,,Contemporary/Modern,Multi-purpose,,2,,,,,Lime,,Sirenia,27.5 yds (25 m),,$13.83,$15.97,$27.66
Scuttle-Navy,06066,Current,Trim,Contemporary/Modern,,Tapes/Braids,Sirenia,Multi-purpose,Blue,White,,27.5,50% Viscose / 50% Cotton,,,Contemporary/Modern,Multi-purpose,,2,,,,,Navy,,Sirenia,27.5 yds (25 m),Scuttle-Navy.jpg,$13.83,$15.97,$27.66
Scuttle-Slate,06067,Current,Trim,Contemporary/Modern,,Tapes/Braids,Sirenia,Multi-purpose,Silver,White,,27.5,50% Viscose / 50% Cotton,,,Contemporary/Modern,Multi-purpose,,2,,,,,Slate,,Sirenia,27.5 yds (25 m),Scuttle-Slate.jpg,$13.83,$15.97,$27.66
Scuttle-Spa,06068,Current,Trim,Contemporary/Modern,,Tapes/Braids,Sirenia,Multi-purpose,Multi,,,27.5,50% Viscose / 50% Cotton,,,Contemporary/Modern,Multi-purpose,,2,,,,,Spa,,Sirenia,27.5 yds (25 m),Scuttle-Spa.jpg,$13.83,$15.97,$27.66
Scuttle-Sunset,06069,Current,Trim,Contemporary/Modern,,Tapes/Braids,Sirenia,Multi-purpose,Blue,Red,,27.5,50% Viscose / 50% Cotton,,,Contemporary/Modern,Multi-purpose,,2,,,,,Sunset,,Sirenia,27.5 yds (25 m),Scuttle-Sunset.jpg,$13.83,$15.97,$27.66
Seagrove-Berry,06070,Current,Trim,Solid/Plain,,Brushed Fringe,Vinyard,Multi-purpose,Multi,,,27.5,100% Polyester,,,Solid/Plain,Multi-purpose,,1.5,,,,,Berry,,Vinyard,27.5 yds (25 m),Seagrove-Berry.jpg,$3.73,$5.29,$7.46
Seagrove-Charcoal,06071,Current,Trim,Solid/Plain,,Brushed Fringe,Vinyard,Multi-purpose,Multi,,,27.5,100% Polyester,,,Solid/Plain,Multi-purpose,,1.5,,,,,Charcoal,,Vinyard,27.5 yds (25 m),Seagrove-Charcoal.jpg,$3.73,$5.29,$7.46
Seagrove-Cinnabar,06072,Current,Trim,Solid/Plain,,Brushed Fringe,Vinyard,Multi-purpose,Multi,,,27.5,100% Polyester,,,Solid/Plain,Multi-purpose,,1.5,,,,,Cinnabar,,Vinyard,27.5 yds (25 m),Seagrove-Cinnabar.jpg,$3.73,$5.29,$7.46
